,,,,,Roughness_Overflow,Roughness_Absolute,Roughness_Square,Roughness_Overflow_Overflow,Roughness_Overflow_Absolute,Roughness_Overflow_Square,Roughness_Absolute_Overflow,Roughness_Absolute_Absolute,Roughness_Absolute_Square,Roughness_Square_Overflow,Roughness_Square_Absolute,Roughness_Square_Square,Opacity,Blue,Green,Red,Corner Count,Corner Proportion,Horizontal Thickness,Vertical Thickness,Average Thickness,
Synthetic,Nylon,Nylon,"Nylon 0 i=3, j= 5","Nylon 0 i=3, j= 5 Mask 0.jpg",100.7028687,2.107782189,16.20028462,108.3399745,42.27803161,128.6750056,64.95618306,0.384390682,1.453823684,98.32402067,7.950940004,43.00606696,88.10053079,137.0899491,162.3236968,173.6005842,1,7.49E-05,47.8673388,63.37994138,55.62364009,1
Synthetic,Nylon,Nylon,"Nylon 0 i=4, j= 2","Nylon 0 i=4, j= 2 Mask 0.jpg",106.0062412,1.813379044,9.919127989,105.3800105,38.34801336,132.3849332,63.41473277,0.195850914,0.590101969,104.3518812,4.264240506,29.77593179,71.45944589,138.7212798,158.2318713,168.6414696,0,0,34.53671998,72.13759226,53.33715612,0
Synthetic,Nylon,Nylon,"Nylon 0 i=4, j= 2","Nylon 0 i=4, j= 2 Mask 1.jpg",98.21517286,1.489514191,8.188296616,106.2766625,42.77969622,129.9441707,58.04393859,0.178971373,0.496559026,94.97059901,3.486785845,26.38412673,90.49347536,130.3936395,153.4335451,162.7334066,37,0.001506637,26.91537335,52.69742489,39.80639912,0
Synthetic,Nylon,Nylon,"Nylon 0 i=4, j= 3","Nylon 0 i=4, j= 3 Mask 1.jpg",91.49509883,1.124055922,5.277036799,103.2098666,43.09480958,130.0672505,49.90197654,0.107584766,0.267716535,84.30089989,2.07978467,17.33617226,102.6781145,146.9660159,174.3596851,192.3060979,17,0.001365791,37.64168575,47.60901847,42.62535211,1
Synthetic,Nylon,Nylon,"Nylon 0 i=4, j= 5","Nylon 0 i=4, j= 5 Mask 0.jpg",111.834285,3.541367999,29.45037055,108.0441016,33.9579638,124.9501883,81.25501154,0.735147613,2.910946422,116.5327421,14.65824323,78.39764306,73.95047588,155.2999271,175.9580904,191.9239553,0,0,6.108920797,32.03088686,19.06990383,0
Synthetic,Nylon,Nylon,"Nylon 0 i=5, j= 3","Nylon 0 i=5, j= 3 Mask 2.jpg",105.6413237,2.618816779,20.68435892,104.9669569,35.62841314,131.1974179,71.5443708,0.535565888,2.058320142,108.0296795,10.51607638,56.23169767,49.60325012,167.9300589,195.1507147,217.9289707,2,9.89E-05,20.20306398,42.56,31.38153199,1
Synthetic,Nylon,Nylon,"Nylon 0 i=5, j= 4","Nylon 0 i=5, j= 4 Mask 0.jpg",106.8493137,2.695182767,20.61739756,105.1646188,34.84838826,129.8267955,73.45756002,0.513341216,1.745154491,109.1962367,9.751889363,60.89275616,57.31459674,165.579015,193.3461855,216.7754473,16,0.000822538,8.33993722,41.56196581,24.95095152,0
Synthetic,Nylon,Nylon,"Nylon 0 i=5, j= 5","Nylon 0 i=5, j= 5 Mask 0.jpg",112.2875038,3.364202275,28.46341838,107.0321242,33.76452505,124.6586228,79.49385183,0.723409161,2.99892407,114.7822779,14.90647095,70.69920074,58.9428818,161.3889956,186.0219012,205.8267117,12,0.000922155,60.61760113,93.20064539,76.90912326,1
Synthetic,Nylon,Nylon,"Nylon 0 i=6, j= 3","Nylon 0 i=6, j= 3 Mask 0.jpg",110.3816075,3.195148443,25.21319092,110.5918417,39.27824041,131.1844678,76.85674632,0.683562636,3.436217717,112.1313662,14.51798214,67.93380401,56.30119167,159.0047668,182.7808484,203.1634586,7,0.000422374,42.42763268,46.33863483,44.38313376,0
Synthetic,Nylon,Nylon,"Nylon 0 i=6, j= 3","Nylon 0 i=6, j= 3 Mask 2.jpg",107.9502649,2.543260742,19.01412596,104.9944085,35.04227977,128.4831273,70.08220522,0.468903276,1.801746125,107.7244458,9.62644693,49.73288209,39.33481672,169.0446297,186.6217754,206.2490436,2,0.000196175,58.1777407,83.74813867,70.96293968,1
Synthetic,Nylon,Nylon,"Nylon 0 i=6, j= 3","Nylon 0 i=6, j= 3 Mask 3.jpg",105.2499377,2.548028513,22.45386571,109.3388665,41.0991476,128.297692,70.07277803,0.581775584,2.544987787,104.1689846,12.40830467,47.6965256,59.7427388,163.7234573,180.0524374,197.7316319,6,0.000299073,38.9819069,38.8967556,38.93933125,1
Synthetic,Nylon,Nylon,"Nylon 0 i=7, j= 4","Nylon 0 i=7, j= 4 Mask 0.jpg",112.5523753,3.193111639,24.68673793,109.7062154,36.05225653,128.8041568,77.9871734,0.615835313,2.748178939,114.108749,12.8675772,66.04608076,61.21239774,141.7725743,162.6997744,176.6675904,56,0.002216856,39.27307867,47.74954609,43.51131238,1
Synthetic,Nylon,Nylon,"Nylon 0 i=7, j= 4","Nylon 0 i=7, j= 4 Mask 1.jpg",110.7849802,2.492352513,16.44800518,108.0786599,35.69474792,131.3368131,73.48693048,0.354697742,0.997572226,111.8355588,6.815570122,57.73294489,40.9201471,154.8735232,167.6845768,178.8740897,4,0.000323677,38.26594647,46.34512858,42.30553752,1
Synthetic,Nylon,Nylon,"Nylon 1 i=4, j= 3","Nylon 1 i=4, j= 3 Mask 0.jpg",105.6088637,2.067096968,12.65918643,104.3918493,35.21633894,130.9228085,65.85646202,0.27011408,0.792517262,105.6596367,5.355373762,39.07441459,48.98213677,164.2066494,185.1782056,205.1649593,16,0.000600398,27.62199286,49.57716119,38.59957702,1
Synthetic,Nylon,Nylon,"Nylon 1 i=4, j= 4","Nylon 1 i=4, j= 4 Mask 0.jpg",109.7318025,2.988428937,24.38960398,106.1188501,34.03332287,125.7666502,77.256761,0.610575414,2.20980401,112.0780374,11.84446338,65.24563843,42.50692163,167.8312405,187.3160822,209.7080007,18,0.000807247,25.47129627,61.55441114,43.51285371,1
Synthetic,Nylon,Nylon,"Nylon 1 i=5, j= 2","Nylon 1 i=5, j= 2 Mask 0.jpg",110.9433073,2.698057845,19.28618835,108.8718038,35.96765404,132.4168297,74.01079363,0.382911835,1.15233338,113.0034582,8.049217549,60.34274137,48.04957466,144.073457,158.6805687,170.7143107,34,0.001187607,58.69990602,80.33117958,69.5155428,1
Synthetic,Nylon,Nylon,"Nylon 1 i=5, j= 4","Nylon 1 i=5, j= 4 Mask 0.jpg",109.0698952,2.791145376,20.94450856,105.3355339,34.0348091,127.2312451,74.43866857,0.486634966,1.60348091,111.4080144,9.35690873,60.15714879,56.76373204,165.7134614,186.0984674,208.9211522,11,0.000507802,26.89762175,76.0223485,51.45998512,1
Synthetic,Nylon,Nylon,"Nylon 1 i=5, j= 5","Nylon 1 i=5, j= 5 Mask 0.jpg",101.826665,1.430213052,6.187845999,103.0219342,37.03669686,133.9127663,57.02856064,0.102415702,0.235950344,98.24010233,2.334297937,18.58907901,65.09603755,159.0958692,177.0203816,192.8922206,0,0,27.30179142,48.82532666,38.06355904,1
Synthetic,Nylon,Nylon,"Nylon 1 i=5, j= 5","Nylon 1 i=5, j= 5 Mask 1.jpg",110.8245381,3.346755092,27.71534818,108.6314543,35.59351018,126.4023685,79.58223591,0.72643297,3.117527238,114.0858361,14.82373283,69.67205116,67.87453403,159.7008668,175.7236038,190.8055042,11,0.000521055,25.98616615,82.64383915,54.31500265,0
Synthetic,Nylon,Nylon,"Nylon 10 i=3, j= 4","Nylon 10 i=3, j= 4 Mask 0.jpg",106.953156,2.543551582,19.57155094,109.9686814,40.08089298,132.6012635,72.01552546,0.399700198,1.24803255,108.7481664,8.224101933,57.89110766,46.64573893,164.9344754,183.1194325,199.7119914,0,0,49.07847841,50.91156626,49.99502233,0
Synthetic,Nylon,Nylon,"Nylon 10 i=4, j= 4","Nylon 10 i=4, j= 4 Mask 1.jpg",100.5600322,1.842594247,12.95426121,106.0401108,39.2626407,132.0375201,59.5630695,0.279435412,0.881901018,94.79399678,5.575308201,38.48257995,49.78288983,169.5977669,187.9785619,209.7968736,6,0.000535954,56.25125628,42.21908539,49.23517083,1
Synthetic,Nylon,Nylon,"Nylon 11 i=3, j= 2","Nylon 11 i=3, j= 2 Mask 3.jpg",105.0168979,1.782325741,9.693726095,106.9734544,38.60164412,132.5632814,62.95530057,0.187931723,0.488839413,103.3727807,3.896272193,31.05817206,43.49406126,142.3806371,156.9714008,165.3843475,1,5.71E-05,48.9301676,41.4847858,45.2074767,1
Synthetic,Nylon,Nylon,"Nylon 11 i=4, j= 2","Nylon 11 i=4, j= 2 Mask 3.jpg",109.9350664,2.969402427,23.67826537,110.5697935,38.46891356,128.2055559,76.10237534,0.546902858,2.10973716,112.5562202,11.28216484,60.32495543,93.17469438,138.6286519,152.2651829,161.063147,11,0.00063262,98.23493393,37.2924109,67.76367241,0
Synthetic,Nylon,Nylon,"Nylon 11 i=4, j= 5","Nylon 11 i=4, j= 5 Mask 1.jpg",107.2923285,2.515138932,18.76902315,107.04187,36.94574207,128.6232742,70.34956227,0.456936226,1.817087096,107.1510779,9.309076439,48.41177895,57.3683417,161.883564,180.0597924,195.1290657,9,0.000311419,34.68889823,61.22669492,47.95779657,1
Synthetic,Nylon,Nylon,"Nylon 11 i=6, j= 5","Nylon 11 i=6, j= 5 Mask 0.jpg",106.3240418,2.180475994,14.40211421,109.0089175,38.84970177,132.905569,66.49636804,0.29581291,0.912478592,104.8325164,6.074410914,42.73560503,144.6279706,134.1290894,145.8269163,151.4489193,0,0,44.52379962,51.81601565,48.16990763,0
Synthetic,Nylon,Nylon,"Nylon 12 i=3, j= 5","Nylon 12 i=3, j= 5 Mask 3.jpg",99.35724009,1.489360178,7.596044995,104.4654295,39.43992262,132.8369994,55.76004872,0.126173246,0.320985885,93.27527406,2.864942323,23.31525399,92.38249485,151.579381,165.9838802,173.6944405,0,0,45.06519622,39.49465519,42.2799257,1
Synthetic,Nylon,Nylon,"Nylon 13 i=2, j= 3","Nylon 13 i=2, j= 3 Mask 0.jpg",109.7850646,2.891973831,22.20057444,107.2726451,35.20259561,126.4952396,74.95239615,0.539333014,2.121163768,111.2897718,11.32716345,59.09031434,29.10119049,144.4778215,169.498564,181.551803,0,0,54.89483765,37.7484909,46.32166428,1
Synthetic,Nylon,Nylon,"Nylon 13 i=5, j= 2","Nylon 13 i=5, j= 2 Mask 0.jpg",106.2480218,2.120990385,13.93167702,106.5480303,37.1303497,130.4742619,68.40925721,0.301114609,0.982897983,106.5305029,6.18352761,41.29260614,14.61312241,152.9397652,180.5430492,202.8489876,0,0,45.48329788,38.15843836,41.82086812,1
Synthetic,Nylon,Nylon,"Nylon 13 i=5, j= 5","Nylon 13 i=5, j= 5 Mask 3.jpg",98.69073898,1.60767523,10.34478275,107.3979385,42.90428164,131.0884237,56.97117031,0.21170314,0.819029496,93.31547732,4.84262607,26.68363463,113.3768681,138.1866734,164.7293457,179.3243792,4,0.000126859,79.82278481,56.56622209,68.19450345,1
Synthetic,Nylon,Nylon,"Nylon 15 i=2, j= 3","Nylon 15 i=2, j= 3 Mask 1.jpg",109.4583136,2.517460017,18.35317498,108.8466925,38.25901391,131.888994,71.08507618,0.365950601,1.2927037,110.5735781,8.380808176,50.60348254,52.30215224,143.5002839,162.0409727,168.8397048,0,0,51.09616611,49.45158421,50.27387516,1
Synthetic,Nylon,Nylon,"Nylon 15 i=2, j= 5","Nylon 15 i=2, j= 5 Mask 1.jpg",104.9415144,1.831430203,10.03222238,105.6330288,37.04988581,131.703968,63.46188981,0.205038538,0.544212104,103.3495218,4.099307736,33.80737939,82.01379219,136.5184657,149.1933988,155.525959,10,0.000356824,32.97616824,80.3313609,56.65376457,1
Synthetic,Nylon,Nylon,"Nylon 15 i=3, j= 3","Nylon 15 i=3, j= 3 Mask 4.jpg",107.8137663,2.709524711,21.93334596,111.1316985,41.16370006,132.2713501,74.22079152,0.487975762,1.635485703,109.9945086,9.71066086,65.59780345,7.039844621,170.6242545,191.4218499,209.3733788,0,0,44.37486218,62.86904762,53.6219549,1
Synthetic,Nylon,Nylon,"Nylon 15 i=3, j= 4","Nylon 15 i=3, j= 4 Mask 0.jpg",108.2882633,2.425274322,17.88663576,108.6249875,39.05289664,131.5124571,69.41029917,0.376613414,1.41987126,109.2533769,8.517660007,47.86325584,53.98287233,160.7288554,183.5564968,198.6856323,65,0.002167823,9.00817916,44.06760759,26.53789337,1
Synthetic,Nylon,Nylon,"Nylon 15 i=3, j= 5","Nylon 15 i=3, j= 5 Mask 0.jpg",109.6879969,2.755692783,21.10783481,105.5196063,33.49436511,128.7604786,72.55017368,0.474990351,1.910883829,110.8258587,10.73010421,52.09065998,46.48571032,154.9977616,176.5631199,190.8383698,13,0.000501717,13.09481775,53.86694387,33.48088081,0
Synthetic,Nylon,Nylon,"Nylon 15 i=5, j= 5","Nylon 15 i=5, j= 5 Mask 2.jpg",100.6567142,1.896304427,12.84434687,103.6038785,37.47515551,132.7856568,63.33977314,0.307061837,1.086132455,99.86125137,6.161507501,35.78858397,46.04356278,163.4334114,181.0102444,199.0024148,8,0.000585394,47.53503876,44.51140065,46.0232197,1
Synthetic,Nylon,Nylon,"Nylon 18 i=2, j= 4","Nylon 18 i=2, j= 4 Mask 3.jpg",107.8304569,2.621912014,19.73282572,110.0016074,39.44069374,128.8516074,73.93299492,0.439932318,1.391624365,109.9430626,8.702876481,61.13248731,42.03542458,151.551288,169.1400533,181.5202826,1,4.23E-05,57.74950425,54.92957868,56.33954147,1
Synthetic,Nylon,Nylon,"Nylon 18 i=3, j= 4","Nylon 18 i=3, j= 4 Mask 4.jpg",104.7618327,2.351155948,17.74064733,106.3088693,38.08070618,128.0653216,68.301219,0.434720471,1.567297184,104.7369483,8.503404792,47.898781,3.901958182,167.2837088,187.0897781,205.2107431,3,0.000252186,45.22813688,71.65662651,58.44238169,1
Synthetic,Nylon,Nylon,"Nylon 19 i=2, j= 3","Nylon 19 i=2, j= 3 Mask 0.jpg",107.3737084,2.099358974,13.00353999,105.8528033,35.41604478,131.0982587,64.37633946,0.2423938,0.680061232,104.4951684,5.089456563,40.53429966,16.14106717,158.7170055,178.3793351,188.9762736,2,9.57E-05,58.39106145,43.82564866,51.10835506,1
Synthetic,Nylon,Nylon,"Nylon 19 i=3, j= 3","Nylon 19 i=3, j= 3 Mask 1.jpg",107.4668585,2.392124617,17.17134896,107.7734685,37.26686766,131.9758805,69.02877895,0.35512311,1.177104746,106.6636974,7.525421406,49.38586634,48.0117472,166.9693495,187.8443267,203.1842682,25,0.00114197,51.00681265,44.8090114,47.90791202,0
Synthetic,Nylon,Nylon,"Nylon 2 i=2, j= 3","Nylon 2 i=2, j= 3 Mask 0.jpg",103.927075,1.569719519,7.816370922,106.4986262,39.54464797,133.6891242,60.62650258,0.156096165,0.43898111,100.8659989,3.214367487,23.59364625,63.09052465,137.9751588,152.2544789,158.5842253,31,0.001774369,63.28853462,28.97525764,46.13189613,1
Synthetic,Nylon,Nylon,"Nylon 2 i=2, j= 4","Nylon 2 i=2, j= 4 Mask 0.jpg",106.3819433,1.922686517,11.36953702,107.4024136,38.63322619,133.4725089,63.64382789,0.211526532,0.619240963,105.5910449,4.612473919,34.74048384,65.55146882,143.9266381,157.4045901,163.4608661,0,0,52.86265804,52.97581219,52.91923511,1
Synthetic,Nylon,Nylon,"Nylon 2 i=3, j= 3","Nylon 2 i=3, j= 3 Mask 2.jpg",108.3128149,2.511237678,18.94913472,108.5235487,37.55531216,128.6332092,72.08560789,0.430799562,1.472814896,109.6584885,8.668608981,54.37625411,42.50323601,158.7765268,178.540743,196.1415929,4,0.000175239,44.33293843,41.97590283,43.15442063,1
Synthetic,Nylon,Nylon,"Nylon 2 i=3, j= 4","Nylon 2 i=3, j= 4 Mask 0.jpg",102.3660837,1.962130907,12.60960235,102.2463624,35.26546282,130.9728897,62.56926869,0.307360538,0.976918337,101.1310963,5.651642258,36.83378359,40.81804678,160.4490995,180.801564,204.8321801,1,4.74E-05,15.12130452,45.66883117,30.39506784,1
Synthetic,Nylon,Nylon,"Nylon 2 i=3, j= 5","Nylon 2 i=3, j= 5 Mask 0.jpg",108.7174738,2.949765089,23.6047163,106.2818034,33.87486447,127.1671034,75.83678171,0.586284785,2.188019516,112.1499368,11.85611673,63.0882725,48.05788664,153.0467995,168.5835931,186.1543118,7,0.000316213,18.69647343,47.60430108,33.15038725,1
Synthetic,Nylon,Nylon,"Nylon 2 i=3, j= 5","Nylon 2 i=3, j= 5 Mask 1.jpg",110.1470329,2.785136542,20.78753904,106.6962441,34.94530312,129.1508769,73.56330584,0.481460719,1.764234804,112.6425883,9.607191479,57.52782894,86.04222263,146.2709801,158.8634689,164.6659193,1,8.01E-05,137.8580138,70.47517955,104.1665967,0
Synthetic,Nylon,Nylon,"Nylon 2 i=4, j= 2","Nylon 2 i=4, j= 2 Mask 0.jpg",111.054701,3.176504518,24.71582388,111.0058643,38.95659489,131.4813978,76.97236108,0.637377427,3.265093251,113.399154,12.68333013,64.32820611,61.58449674,145.0943043,160.5214131,169.3622206,20,0.000961307,44.07693815,43.364594,43.72076607,1
Synthetic,Nylon,Nylon,"Nylon 2 i=5, j= 2","Nylon 2 i=5, j= 2 Mask 0.jpg",106.1493247,2.075641061,14.00908811,107.9385364,38.79058192,132.1577696,65.65697268,0.282011129,0.960068231,105.8456978,6.180447974,39.60605128,53.77960807,137.6110676,163.3419551,177.9070801,1,2.80E-05,79.94400179,82.44420108,81.19410143,1
Synthetic,Nylon,Nylon,"Nylon 2 i=5, j= 2","Nylon 2 i=5, j= 2 Mask 1.jpg",111.3982107,3.558268398,28.49408369,110.7877633,39.33795094,129.9411833,76.32167388,0.910533911,6.035266955,111.507417,17.61748918,57.98135642,15.17524921,163.5200854,183.9147524,200.3801224,0,0,47.2432368,38.42497954,42.83410817,0
Synthetic,Nylon,Nylon,"Nylon 2 i=6, j= 4","Nylon 2 i=6, j= 4 Mask 0.jpg",110.4403062,3.291183008,28.13573722,105.945468,33.04030625,127.0449494,77.31716473,0.673993579,2.674042974,113.4058286,14.05942208,66.89434428,76.93454088,162.7197471,180.0359577,198.9966907,1,4.94E-05,8.309292918,43.82034632,26.06481962,1
Synthetic,Nylon,Nylon,"Nylon 20 i=2, j= 5","Nylon 20 i=2, j= 5 Mask 2.jpg",102.6563549,1.620343476,8.593158681,105.5466287,38.86746003,132.2907701,59.31756014,0.15242097,0.40060912,99.14500437,3.337271933,26.81413384,70.3558391,148.1934747,155.2792003,159.8588912,67,0.001889346,87.17162949,57.24161507,72.20662228,1
Synthetic,Nylon,Nylon,"Nylon 21 i=2, j= 3","Nylon 21 i=2, j= 3 Mask 0.jpg",103.2460081,1.824266825,11.26110628,104.2841195,37.42151256,130.426774,61.94765979,0.262524592,0.856110171,100.2568971,5.126458343,32.31655762,57.61672927,159.4103761,172.9329307,182.9213103,59,0.002699241,44.29260322,29.43763855,36.86512089,1
Synthetic,Nylon,Nylon,"Nylon 21 i=3, j= 3","Nylon 21 i=3, j= 3 Mask 1.jpg",103.2010277,1.987859281,13.36303574,105.8897171,38.99904004,127.5842227,65.49065447,0.357106556,1.162120955,100.7425038,6.288102095,42.04777232,42.65123943,170.0303219,192.1909091,213.8680971,36,0.00203275,48.78512397,26.95027779,37.86770088,1
Synthetic,Nylon,Nylon,"Nylon 3 i=3, j= 3","Nylon 3 i=3, j= 3 Mask 2.jpg",99.67492754,1.311304348,5.830434783,104.0864493,39.5423913,134.5947101,53.60847826,0.079057971,0.20557971,92.35586957,2.097681159,16.95094203,66.01530585,171.4683719,183.8994276,191.8662416,10,0.000724585,43.75269029,60,51.87634515,1
Synthetic,Nylon,Nylon,"Nylon 3 i=3, j= 5","Nylon 3 i=3, j= 5 Mask 0.jpg",104.6922003,1.812382398,10.23216995,103.2345372,35.1847041,131.9994537,61.19732929,0.194112291,0.581122914,101.7251593,4.163459788,29.47732929,28.17341733,173.4830663,190.6672736,203.911447,0,0,88.10160428,49.30586269,68.70373348,1
Synthetic,Nylon,Nylon,"Nylon 3 i=4, j= 2","Nylon 3 i=4, j= 2 Mask 0.jpg",99.02800913,1.202109939,4.880004936,103.2642976,39.28039978,133.1794682,51.96298353,0.071750262,0.176568573,90.94885557,1.792954531,13.26590166,42.2545291,167.236644,179.4086366,186.9449722,5,0.000308452,45.40336134,36.99367929,41.19852032,1
Synthetic,Nylon,Nylon,"Nylon 3 i=5, j= 2","Nylon 3 i=5, j= 2 Mask 0.jpg",102.3957877,1.367705784,5.546953497,103.3698313,37.01172227,134.2956975,55.38496715,0.081991498,0.187942806,97.36770578,2.040834729,15.25885611,70.84681606,162.82334,170.4902428,175.4887615,28,0.00180331,44.23361823,36.62137764,40.42749793,1
Synthetic,Nylon,Nylon,"Nylon 3 i=5, j= 3","Nylon 3 i=5, j= 3 Mask 2.jpg",86.98389475,1.06793694,5.812918226,101.888681,43.45281842,129.7739027,46.44187365,0.153737099,0.455710559,75.71912215,2.633151866,19.06181241,85.17824558,163.5199887,183.1710802,221.4419053,2,0.000113411,47.91847826,32.62595685,40.27221756,0
Synthetic,Nylon,Nylon,"Nylon 3 i=6, j= 4","Nylon 3 i=6, j= 4 Mask 1.jpg",101.4394285,1.4687651,7.043970456,103.1397115,38.00103541,131.3264306,55.83543867,0.123006834,0.308552495,95.31904466,2.654862981,21.5455926,79.15096627,176.8855605,188.3997791,200.2806461,17,0.001173385,40.69382022,33.31891813,37.00636918,1
Synthetic,Nylon,Nylon,"Nylon 3 i=6, j= 5","Nylon 3 i=6, j= 5 Mask 0.jpg",105.1385721,3.110946526,27.70137757,107.6458302,37.96785661,128.356762,76.28077322,0.745889498,2.97133758,110.046956,14.51392386,69.48792771,28.62230062,177.1385618,192.90491,210.2854181,16,0.001184922,70.34135545,40.70809509,55.52472527,0
Synthetic,Nylon,Nylon,"Nylon 3 i=7, j= 4","Nylon 3 i=7, j= 4 Mask 1.jpg",98.61551964,1.094419659,3.93936956,102.4811673,39.69494624,134.5285599,51.14641995,0.051195787,0.119213048,91.19439772,1.454984276,9.342499817,60.59746024,164.898786,173.2478426,178.2849934,0,0,39.06571429,46.83634158,42.95102793,1
Synthetic,Nylon,Nylon,"Nylon 4 i=3, j= 4","Nylon 4 i=3, j= 4 Mask 0.jpg",101.8856229,1.774034286,11.62656,106.0066286,39.47538286,133.5383771,59.29792,0.204342857,0.665142857,96.95940571,4.709668571,29.91163429,56.18940783,152.8208996,178.5313586,193.6417078,0,0,66.1169201,65.67079539,65.89385774,1
Synthetic,Nylon,Nylon,"Nylon 4 i=3, j= 5","Nylon 4 i=3, j= 5 Mask 0.jpg",101.6611256,1.731312473,11.02178401,105.5615493,38.9894611,132.7929161,58.53987397,0.200293351,0.620002173,96.34642547,4.393415906,29.85799652,81.73351586,145.6516921,169.3311967,179.8910859,29,0.001575316,62.56266832,72.49984784,67.53125808,1
Synthetic,Nylon,Nylon,"Nylon 5 i=3, j= 5","Nylon 5 i=3, j= 5 Mask 3.jpg",98.80767771,1.225714647,5.299519352,103.7515178,39.14900076,134.3174172,51.98109031,0.080951176,0.203073615,90.71224387,1.939666076,15.93043258,37.38346766,165.8675773,180.5098337,191.9547208,20,0.001264782,48.33739568,43.36190547,45.84965058,1
Synthetic,Nylon,Nylon,"Nylon 5 i=5, j= 4","Nylon 5 i=5, j= 4 Mask 5.jpg",104.3189017,2.020817369,12.58212005,107.3948276,39.10842912,130.2240102,66.78135377,0.285632184,0.806577267,103.15894,5.341698595,44.81666667,58.08409261,172.7466318,190.6513633,207.873252,0,0,63.27149772,39.39503776,51.33326774,1
Synthetic,Nylon,Nylon,"Nylon 5 i=6, j= 3","Nylon 5 i=6, j= 3 Mask 1.jpg",105.715702,1.697479578,8.149130769,103.6542624,35.89541297,132.1146408,61.52558821,0.157369266,0.40145221,104.0277177,3.275919849,28.5412274,43.54921331,171.1141441,192.7124407,215.0899888,0,0,62.00254697,50.50101487,56.25178092,1
Synthetic,Nylon,Nylon,"Nylon 5 i=7, j= 3","Nylon 5 i=7, j= 3 Mask 5.jpg",99.01609878,1.102063145,3.966395749,102.1061269,37.43427634,135.109331,51.47061582,0.049234136,0.117380431,91.29985933,1.435839325,8.713035324,9.152289056,158.0218801,175.1677737,188.7718997,0,0,39.13149847,24.28794119,31.70971983,1
Synthetic,Nylon,Nylon,"Nylon 5 i=7, j= 4","Nylon 5 i=7, j= 4 Mask 2.jpg",107.6507259,2.076859259,11.55075556,105.3611852,34.87514074,131.3908741,66.16408889,0.239407407,0.612207407,107.2491259,4.633125926,40.7981037,72.80591634,150.2086395,161.7302086,169.120941,0,0,50.66083795,30.72424195,40.69253995,1
Synthetic,Nylon,Nylon,"Nylon 6 i=5, j= 5","Nylon 6 i=5, j= 5 Mask 0.jpg",109.2909264,2.296342043,13.77235154,105.912019,34.21045131,129.8838955,70.75477435,0.290261283,0.78584323,110.5957245,5.645035629,50.77339667,92.60786623,152.7233517,178.8879916,193.0731522,0,0,44.2807356,55.95272109,50.11672835,0
Synthetic,Nylon,Nylon,"Nylon 6 i=5, j= 5","Nylon 6 i=5, j= 5 Mask 1.jpg",103.2795967,1.598531059,7.919415743,104.2500934,37.14921781,131.8372547,58.24337109,0.141209179,0.348894145,98.19527781,3.006182829,27.05394415,83.42331612,164.8059336,178.9419502,190.1211618,28,0.001161826,35.55767803,52.74092314,44.14930059,0
Synthetic,Nylon,Nylon,"Nylon 6 i=6, j= 5","Nylon 6 i=6, j= 5 Mask 0.jpg",110.0951542,2.689769946,19.15619187,107.1460597,34.72589329,131.035487,73.9247675,0.407440039,1.252422907,112.703769,8.042633382,59.18644151,45.57875153,155.5568499,182.1458078,198.0389115,48,0.002349371,55.81967213,56.1131929,55.96643252,1
Synthetic,Nylon,Nylon,"Nylon 7 i=3, j= 4","Nylon 7 i=3, j= 4 Mask 0.jpg",103.3816714,1.664513524,8.550908357,103.4825999,36.58732338,132.265321,58.95938635,0.164069439,0.417440452,99.21671377,3.318449738,27.4118692,53.79252277,159.1827063,186.6500888,204.5358469,19,0.00153399,47.23632652,50.89640042,49.06636347,1
Synthetic,Nylon,Nylon,"Nylon 7 i=5, j= 5","Nylon 7 i=5, j= 5 Mask 2.jpg",107.3651803,2.899316598,25.9102781,108.0136004,37.23093579,124.8657555,74.25921916,0.623519859,2.555720955,108.3096285,13.03877123,57.31828946,47.08433126,159.5713126,183.556157,200.4244926,5,0.000338295,35.89408305,51.31597222,43.60502764,1
Synthetic,Nylon,Nylon,"Nylon 9 i=5, j= 2","Nylon 9 i=5, j= 2 Mask 2.jpg",103.0041259,1.840484956,10.80827092,106.85829,39.67801828,131.64317,62.53427701,0.244477593,0.909324616,100.3026533,4.813126825,33.48701917,14.40663374,153.6811705,168.300073,181.9239582,0,0,86.41901886,46.76946002,66.59423944,1
Synthetic,Rayon,Rayon,"Rayon 0 i=5, j= 2","Rayon 0 i=5, j= 2 Mask 0.JPG",96.30412834,1.003702042,3.631702939,100.1534665,38.91193628,131.4948396,48.45546332,0.060354499,0.138770473,86.3004263,1.313102984,8.852030514,21.95249869,169.3363993,192.9871004,212.1810432,0,0,59.31092453,76.62302184,67.96697319,1
Synthetic,Rayon,Rayon,"Rayon 0 i=5, j= 4","Rayon 0 i=5, j= 4 Mask 1.JPG",93.5729291,0.970100263,3.539329196,100.1788613,40.0227978,130.8526498,46.09936739,0.038314634,0.087013607,82.91793984,1.179100024,7.438827883,35.10911003,158.8483022,177.2989199,190.6102524,33,0.001969326,40.07825181,40.57142857,40.32484019,0
Synthetic,Rayon,Rayon,"Rayon 0 i=6, j= 1","Rayon 0 i=6, j= 1 Mask 1.JPG",103.5941131,1.501084431,6.411154144,97.8841983,31.98582494,128.5474051,57.00007746,0.099302866,0.230983734,98.05267235,2.280015492,17.61146398,37.75470679,170.7922702,195.2714739,217.3549686,51,0.00395012,40.0369282,54.0167364,47.0268323,1
